PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
32,134452216,11310209,CN(C)C(=O)C(=O)/C=C/C1=CC=CC=C1,Unspecified,,,,Inhibition,=,29,%
33,134452277,15296161,CC(C)(C)NC(=O)C(=O)C1CCCCC1,Unspecified,,,,Inhibition,=,21.5,%
34,134452278,56673452,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=NC=C1,Unspecified,,,,Inhibition,=,18.4,%
35,134452279,56673453,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=C(C=C1)N(C)C,Unspecified,,,,Inhibition,=,13.8,%
36,134452280,56673454,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=C(C=C1)C#N,Unspecified,,,,Inhibition,=,13.5,%
37,134452281,56673455,CC(C)(C)NC(=O)C(=O)/C=C/C1=CN(C2=CC=CC=C21)C,Unspecified,,,,Inhibition,=,31.3,%
38,134456004,56676721,C1CC(OC1)CNC(=O)C(=O)/C=C/C2=CC=CC=C2,Unspecified,,,,Inhibition,=,28.9,%
39,134456005,56676722,C1=CC=C(C=C1)/C=C/C(=O)C(=O)NCC2=CC=CC=N2,Unspecified,,,,Inhibition,=,29.4,%
40,134456006,56676723,C1COCCN1C(=O)C(=O)/C=C/C2=CC=CC=C2,Unspecified,,,,Inhibition,=,30.8,%
41,134456069,10965642,CC(C)(C)NC(=O)C(=O)C1=CC=CC=C1,Unspecified,,,,Inhibition,=,6.9,%
42,134456070,56676762,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=C(C=C1)OC,Unspecified,,,,Inhibition,=,16.7,%
43,134456071,56676763,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=CC=C1OC,Unspecified,,,,Inhibition,=,23.3,%
44,134459810,56680038,C1=CC=C(C=C1)/C=C/C(=O)C(=O)NCCO,Unspecified,,,,Inhibition,=,26.1,%
45,134459873,56680076,CC(C)(C)NC(=O)C(=O)C1CC1C2=CC=CC=C2,Unspecified,,,,Inhibition,=,7.4,%
46,134459874,56680077,CC(C)C1=CC=C(C=C1)/C=C/C(=O)C(=O)NC(C)(C)C,Unspecified,,,,Inhibition,=,25.5,%
47,134459875,53388304,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=C(C=C1)O,Unspecified,,,,Inhibition,=,37.6,%
48,134459876,56680078,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC(=CC=C1)[N+](=O)[O-],Unspecified,,,,Inhibition,=,9.6,%
49,134459877,56680079,CC(=O)NC1=CC=C(C=C1)/C=C/C(=O)C(=O)NC(C)(C)C,Unspecified,,,,Inhibition,=,32.9,%
50,134463638,56683388,CNC(=O)C(=O)/C=C/C1=CC=CC=C1,Unspecified,,,,Inhibition,=,26.9,%
51,134463704,56683428,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC2=CC=CC=C2C=C1,Unspecified,,,,Inhibition,=,8.9,%
52,134463705,56683429,CC(C)(C)NC(=O)C(=O)/C=C/C1=C(C(=C(C=C1)OC)OC)OC,Unspecified,,,,Inhibition,=,27.8,%
53,134463706,56683430,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC=CC=C1[N+](=O)[O-],Unspecified,,,,Inhibition,=,12.9,%
