bit,active_count,inactive_count,P_active,P_inactive,enrichment,log_odds
209,113,123,0.047004991680532446,0.046964490263459335,1.0008623838299888,0.0008620121907021686
1172,11,12,0.004575707154742097,0.004581901489117984,0.9986480865519681,-0.001352828107470559
730,11,12,0.004575707154742097,0.004581901489117984,0.9986480865519681,-0.001352828107470559
341,22,24,0.009151414309484194,0.009163802978235968,0.9986480865372154,-0.001352828122243285
31,21,23,0.008735440931780365,0.008781977854142803,0.9947008609443747,-0.005313229292450685
906,21,23,0.008735440931780365,0.008781977854142803,0.9947008609443747,-0.005313229292450685
1873,2339,2562,0.9729617304492513,0.9782359679266895,0.994608420003123,-0.005406167019332674
1380,2346,2577,0.9758735440931781,0.983963344788087,0.9917783515646824,-0.00825563258548808
26,10,11,0.004159733777038269,0.004200076365024819,0.9903947967798935,-0.009651630720802272
1423,10,11,0.004159733777038269,0.004200076365024819,0.9903947967798935,-0.009651630720802272
1081,10,11,0.004159733777038269,0.004200076365024819,0.9903947967798935,-0.009651630720802272
9,29,32,0.012063227953410981,0.012218403970981291,0.9872998129159231,-0.012781523855358719
205,19,21,0.007903494176372712,0.008018327605956471,0.9856786310319476,-0.014424909523165797
396,9,10,0.0037437603993344427,0.0038182512409316535,0.9804908490966352,-0.019701966284101487
1916,9,10,0.0037437603993344427,0.0038182512409316535,0.9804908490966352,-0.019701966284101487
958,9,10,0.0037437603993344427,0.0038182512409316535,0.9804908490966352,-0.019701966284101487
941,9,10,0.0037437603993344427,0.0038182512409316535,0.9804908490966352,-0.019701966284101487
1233,44,49,0.018302828618968387,0.018709431080565102,0.9782675134442845,-0.02197211522101333
1624,35,39,0.014559068219633943,0.014891179839633447,0.977697427514419,-0.022555035634432237
980,70,78,0.029118136439267885,0.029782359679266894,0.9776974274395338,-0.022555035711025677
623,131,146,0.05449251247920133,0.05574646811760214,0.9775060971843798,-0.02275074961329228
222,366,408,0.15224625623960067,0.15578465063001146,0.9772866301408402,-0.022975292135262886
1964,104,116,0.04326123128119801,0.044291714394807176,0.9767341787202665,-0.02354074305859826
1044,17,19,0.007071547420965058,0.007254677357770141,0.9747569843220334,-0.02556708590064468
750,74,83,0.030782029950083195,0.03169148529973272,0.9713028487564298,-0.029116965646587473
569,8,9,0.0033277870216306157,0.003436426116838488,0.9683860242144758,-0.03212448585376979
677,8,9,0.0033277870216306157,0.003436426116838488,0.9683860242144758,-0.03212448585376979
1611,40,45,0.016638935108153077,0.01718213058419244,0.9683860234785023,-0.032124486613769924
323,48,54,0.019966722129783693,0.020618556701030927,0.968386023447837,-0.032124486645436386
2032,31,35,0.012895174708818636,0.013363879343260786,0.9649275020451856,-0.03570230787967208
1080,23,26,0.00956738768718802,0.009927453226422299,0.9637303216247867,-0.03694377286062166
1001,23,26,0.00956738768718802,0.009927453226422299,0.9637303216247867,-0.03694377286062166
1851,15,17,0.006239600665557404,0.006491027109583811,0.9612655384258468,-0.03950459348060809
41,105,119,0.04367720465890183,0.045437189767086675,0.9612655379143568,-0.039504594012708796
1603,87,99,0.03618968386023295,0.037800687285223365,0.9573816367789075,-0.04355318250962853
1631,142,162,0.05906821963394343,0.061855670103092786,0.9549362174882718,-0.046110728702218585
1813,7,8,0.0029118136439267887,0.0030546009927453228,0.9532549932108471,-0.04787284216655189
613,7,8,0.0029118136439267887,0.0030546009927453228,0.9532549932108471,-0.04787284216655189
433,7,8,0.0029118136439267887,0.0030546009927453228,0.9532549932108471,-0.04787284216655189
1140,7,8,0.0029118136439267887,0.0030546009927453228,0.9532549932108471,-0.04787284216655189
1700,7,8,0.0029118136439267887,0.0030546009927453228,0.9532549932108471,-0.04787284216655189
911,14,16,0.005823627287853577,0.0061092019854906456,0.9532549924456898,-0.04787284296923037
964,21,24,0.008735440931780365,0.009163802978235968,0.9532549921906373,-0.04787284323678998
758,84,96,0.03494176372712146,0.03665521191294387,0.9532549918080585,-0.04787284363812934
202,103,118,0.04284525790349417,0.045055364642993506,0.9509468683228666,-0.05029708726892631
119,355,407,0.14767054908485858,0.1554028255059183,0.9502436561824957,-0.05103684708087138
61,34,39,0.014143094841930116,0.014891179839633447,0.9497632154915895,-0.051542572305667694
